tanggal,provinsi,komoditas,harga,harga_nasional,gap_dari_nasional,gap_pct,perubahan_harian,rolling_7d,rolling_30d,volatilitas_7d,tahun,bulan,minggu,hari,status_pasokan
2026-04-07,Sumatera Selatan,Beras Medium I,15900.0,15995.454545454546,-95.45454545454595,-0.6,0.0,15900.0,15800.0,0.0,2026,4,15,1,NORMAL
2026-04-08,Sumatera Selatan,Beras Medium I,15900.0,15983.333333333334,-83.33333333333394,-0.52,0.0,15900.0,15805.0,0.0,2026,4,15,2,NORMAL
2026-04-09,Sumatera Selatan,Beras Medium I,15900.0,15989.39393939394,-89.39393939393995,-0.56,0.0,15900.0,15810.0,0.0,2026,4,15,3,NORMAL
2026-04-10,Sumatera Selatan,Beras Medium I,15900.0,16010.60606060606,-110.60606060606005,-0.69,0.0,15900.0,15815.0,0.0,2026,4,15,4,NORMAL
2026-04-13,Sumatera Selatan,Beras Medium I,15900.0,16113.636363636364,-213.63636363636397,-1.33,0.0,15900.0,15820.0,0.0,2026,4,16,0,NORMAL
2026-01-01,Sumatera Utara,Beras Medium I,15150.0,15869.69696969697,-719.69696969697,-4.54,,15150.0,15150.0,,2026,1,1,3,NORMAL
2026-01-02,Sumatera Utara,Beras Medium I,15150.0,15854.545454545454,-704.545454545454,-4.44,0.0,15150.0,15150.0,0.0,2026,1,1,4,NORMAL
2026-01-05,Sumatera Utara,Beras Medium I,15200.0,15843.939393939394,-643.939393939394,-4.06,50.0,15166.666666666666,15166.666666666666,28.86751345948155,2026,1,2,0,NORMAL
2026-01-06,Sumatera Utara,Beras Medium I,15200.0,15857.575757575758,-657.575757575758,-4.15,0.0,15175.0,15175.0,28.86751345948155,2026,1,2,1,NORMAL
2026-01-07,Sumatera Utara,Beras Medium I,15250.0,15854.545454545454,-604.545454545454,-3.81,50.0,15190.0,15190.0,41.833001326703915,2026,1,2,2,NORMAL
2026-01-08,Sumatera Utara,Beras Medium I,15250.0,15859.09090909091,-609.0909090909099,-3.84,0.0,15200.0,15200.0,44.721359549995896,2026,1,2,3,NORMAL
2026-01-09,Sumatera Utara,Beras Medium I,15200.0,15860.60606060606,-660.60606060606,-4.17,-50.0,15200.0,15200.0,40.82482904638639,2026,1,2,4,NORMAL
2026-01-12,Sumatera Utara,Beras Medium I,15200.0,15848.484848484848,-648.484848484848,-4.09,0.0,15207.142857142857,15200.0,34.503277967117754,2026,1,3,0,NORMAL
2026-01-13,Sumatera Utara,Beras Medium I,15200.0,15846.969696969696,-646.9696969696961,-4.08,0.0,15214.285714285714,15200.0,24.397501823713508,2026,1,3,1,NORMAL
2026-01-14,Sumatera Utara,Beras Medium I,15250.0,15848.484848484848,-598.484848484848,-3.78,50.0,15221.42857142857,15205.0,26.726124191242793,2026,1,3,2,NORMAL
2026-01-15,Sumatera Utara,Beras Medium I,15250.0,15843.939393939394,-593.939393939394,-3.75,0.0,15228.57142857143,15209.09090909091,26.726124191242793,2026,1,3,3,NORMAL
2026-01-16,Sumatera Utara,Beras Medium I,15250.0,15837.878787878788,-587.878787878788,-3.71,0.0,15228.57142857143,15212.5,26.726124191242793,2026,1,3,4,NORMAL
2026-01-19,Sumatera Utara,Beras Medium I,15250.0,15836.363636363636,-586.363636363636,-3.7,0.0,15228.57142857143,15215.384615384615,26.726124191242793,2026,1,4,0,NORMAL
2026-01-20,Sumatera Utara,Beras Medium I,15250.0,15836.363636363636,-586.363636363636,-3.7,0.0,15235.714285714286,15217.857142857143,24.397501823713508,2026,1,4,1,NORMAL
2026-01-21,Sumatera Utara,Beras Medium I,15200.0,15834.848484848484,-634.8484848484841,-4.01,-50.0,15235.714285714286,15216.666666666666,24.397501823713508,2026,1,4,2,NORMAL
2026-01-22,Sumatera Utara,Beras Medium I,15200.0,15834.848484848484,-634.8484848484841,-4.01,0.0,15235.714285714286,15215.625,24.397501823713508,2026,1,4,3,NORMAL
2026-01-23,Sumatera Utara,Beras Medium I,15150.0,15845.454545454546,-695.454545454546,-4.39,-50.0,15221.42857142857,15211.764705882353,39.33978962347258,2026,1,4,4,NORMAL
2026-01-26,Sumatera Utara,Beras Medium I,15150.0,15843.939393939394,-693.939393939394,-4.38,0.0,15207.142857142857,15208.333333333334,44.986770542122684,2026,1,5,0,NORMAL
2026-01-27,Sumatera Utara,Beras Medium I,15150.0,15846.969696969696,-696.9696969696961,-4.4,0.0,15192.857142857143,15205.263157894737,44.98677054212332,2026,1,5,1,NORMAL
